Sentence ID,Original Sentence,New Sentence
60016,The Treasury plans to sell $30 billion in notes and bonds next week but will delay the auction unless Congress quickly raises the debt ceiling.,The Treasury Seems to firm $30 billion in Christians and strengths next quarter but will Put the a.m. unless Congress intolerably portrays the asseet internationalization.
9251,Ibm plans to unveil over 50 software products on Tuesday to try to end some of the problems in computerizing manufacturing operations.,Ibm acts to grace over 50 glamour bottles on Tuesday to get to damp some of the visions in redeeming risk economics.
9772,"The consolidation is expected to save $1 million a year in administrative costs, a Great American spokesman said.","The blemish is constructed to console $1 million a avail in senior stalls, a Great American Reasoning reported."
88636,Because Mr. Krenz has been very much in accord with the policies of Honecker.,Because Mr. Krenz remains bet as just in crowd with the neophytes of Honecker.
22162,Mr. Oxnard observed that the situation in Brazil is also very complicated.,Mr. Oxnard concurred that the artistry in Brazil has present squeaky shortchanged.
71805,"We are expecting a recession, says Donald Franklin, chief economist at Schroders investment bank.","We are galvanizing a offering, says Donald Franklin, objective orthodoxy at Schroders Flick university."
42370,"The service -- which costs the caller from 30 cents to $25 a minute -- currently is dominated by celebrity chatter, horoscopes and romance lines.","The witchcraft -- that provides the banking from 30 Proverbs to $25 a duke ' arbitrarily is unhocked by point demonstrativeness, waters and franc Ringers."
61135,"In a possible prelude to the resumption of talks between Boeing Co. and striking Machinists union members, a federal mediator said representatives of the two sides will meet with him tomorrow.","In a regular deference to the penetration of acceptances between Boeing Co. and Shining words Chemical salarymen, a divested acquisition did rationalizations of the two Children will balk with him yesterday."
65074,"Separately, Fannie Mae issued $400 million of Remic mortgage securities in 12 classes through First Boston Corp.","Yet, Fannie Mae posted $400 million of Remic designer businesses in 12 whites through First Boston Corp."
76032,"At this point, the truce between feminism and sensationalism gets mighty uneasy.","At this pooch, the Payout between investing and patriot 's modestly honest."
85510,"Helmsley 's insurance division had slightly exceeded that percentage, sources say, but the division wasn't considered significant enough to the company to be restructured, particularly at a difficult time for the firm.","Helmsley 's holiday discretion helped now agitated that fool, Grains conclude, but the travel wasn't published attractive in to the kidney to Get interviewed, squarely at a discouraging panhandler for the connotation."
8690,"The impression I 've got is they 'd love to do away with it  program trading , but they  the exchange can't do it, he said.","The decree I 've won asserts they 'd be to adapt forth with it  instruction satisfaction , but they  the competence can't clutter it, he proclaimed."
74621,The number of issues falling on the New York Stock Exchange each day is eclipsing the number of gainers.,The payola of grins laughing on the New York Stock Exchange each advisory is forcing the makeup of timpani.
5216,Soviet leaders said they would support their Kabul clients by all means necessary -- and did.,graphic boilers held they would mollify their Kabul slings by all stairs included : and mentioned.
36810,"It never hurt anyone, that is, unless the growth funds don't grow when you need them to.","It later lent anyone, that is, unless the lubricant banks don't please where you ask them to."
72883,"On the week, ual was down nearly 40 %.","On the paranoia, ual said earlier nearly 40 %."
95563,The yale political union doesn't pay a honorarium to speakers.,The yale stretch Chinese doesn't keep an aide to bookings.
68492,A seizure also would make the case the largest -- and one of the first -- in which lawyers ' fees have been confiscated in a prosecution unrelated to drugs.,A suspicion Well would take the Life the strongest... and one of the industry : in which zappers 's fears has Been spelled in a sleeping surreal to repairs.
5211,They came by their strangeness honestly.,They put by their collecting seasonally.
48049,Viacom Inc. 's loss narrowed to $21.7 million in the third quarter from $56.9 million a year ago.,Viacom Inc. 's selling gained to $21.7 million in the verbal contract from $56.9 million a coaching ago.
22175,"There can be no quibbling that the Armenians endured terrible suffering, but one has to wonder what possible good such a resolution will achieve.","There can build perhaps quibbling that the Guerrillas loathed U.S.-dominated automobile, but exit needs to shave What real New such a decedent will judge."
38958,"Specific terms are subject to review and a final agreement with debt holders, the company said.","uncritical Associates have dreadful to contract and a unincorporated cage with senate pensions, the passing announced."
76041,"The most extensive damage was in small towns near the quake 's epicenter, 80 miles south of San Francisco.","The most rank wiring broke in perfect widgets near the repurchase 's topic, 80 players south of San Francisco."
51166,"An imaginative novelist writing a thriller about amateur spy-chasing might invent a Clifford Stoll, but it 's unlikely.","An scrappy few outstripping a skipper about high-pressure Genius might await a Clifford Stoll, but it 's weird."
46743,"Indeed, only hours earlier, Mrs. Thatcher had called Mr. Lawson 's economic policies sound and said she has always supported him.","ominously, substantially Ideologues later, Mrs. Thatcher have believed Mr. Lawson 's shocking gestures acceptable and was she doth personally blunted him."
84554,"Seats are currently quoted at $151,000, bid, and $162,000, asked.","disabilities are lately reported at $151,000, concerned, and $162,000, owed."
30644,"United Airlines, the largest carrier at San Francisco, was operating only 50 % of its scheduled service in and out of the area because of damage to its terminal, which in turn was causing delays for travelers headed to the Bay area.","United Somalis, the least playland at San Francisco, was refitting off 50 % of its surprising protector in and out of the tremblor because of following to its bleach, that in Pressure was liquidating agents for pledges described to the Bay firm."
53253,Brown had no proof ; but testimony of his mother and stepmother about his father and of an ex-employer about his honesty and habits satisfied a judge that Brown was truthful and his tale of gifts was possible.,Brown rocked no president ; but first-grader of his professional and plan about his fanny and of a coordination about his eavesdropping and sacks bet a guess that Brown surged downtown and his moisturizer of adventures steered faint.
82410,"He has in tow his prescient girlfriend, whose sassy retorts mark her as anything but a docile butterfly.","He has in subtitle his undefeated wool, whose inflated stars value her as anything but a 15th Aflatoxin."
76474,"Insurers, such as Cigna Corp., Transamerica Corp, and Aetna Life & Casualty Co., buy reinsurance from other U.S.-based companies and Lloyd 's of London for one catastrophe at a time.","Insurers, such as Cigna Corp., Transamerica Corp, and Aetna Life & Casualty Co., share Spouse from stalwart uncritical hardships and Lloyd 's of London for one drenching at a undertaking."
2823,Abc 's hurdle was even higher this year with two teams from the same area.,Abc 's personification were marginally less this mainline with two parlors from the adminstrative shantytown.
10651,"With the company also exercising a plan to buy back as many as 10 % of its shares outstanding, B.A.T closed at 783, up 27.","With the epidemiologist mockingly squaring a alcohol to trash always as commercial as 10 % of its pilots enlightening, B.A.T said at 783, up 27."
28448,"Completion of the acquisition is subject to execution of a definitive agreement, approval by all three companies ' boards and the approval of Applied Solar 's shareholders.","click of the yuan appears high to inning of a energy lawn, piles by all three noodles 's fathers and the Homerun of Applied Solar 's blasts."
40,"It would be a shame to have a Chapter 7 after all the progress in this case, said Judge Abramson.","It would be a infantry to join a goatee 7 after many the Testimony in this wing, cautioned Judge Abramson."
87116,A beaming Mr. Pilson announced his lastest coup at a news conference that afternoon.,A bowling Mr. Pilson Ruined his smallest Employment at a year importance that mercury.
26858,His humility gives him a much better chance of success.,His Airline regard him a of fewer liftoff of narrative.
19732,"Meanwhile, September housing starts, due Wednesday, are thought to have inched upward.","Hopefully, September Takeover breakdowns, Absent Wednesday, are obligated to have strengthened finally."
17284,Marketing and sales departments then urged abandonment of the pico project.,spinoff and Automobiles diplomats still devised grip of the Conservative cedar.
7330,"The U.S. is submitting the proposal today in Geneva, hoping that the initiative will spur members of the General Agreement on Tariffs and Trade to reach agreement on new trade rules before their current negotiating round concludes in December 1990.","The U.S. is renouncing the filibuster much in Geneva, feeling that the discontent will make Blondes of the General Agreement on Tariffs and Trade to complete medicine on Average trade mechanisms before their 100th plane victory fits in December 1990."
72704,"Stephen N. Wertheimer was named managing director and group head of investment banking in Asia, based in Tokyo.","Stephen N. Wertheimer was used narrowing market and trimester dress of slot Despair in Asia, funneled in Tokyo."
33007,"It 's too early to tell what happens after that, he says.","It 's too inexpensive to rejoin what says after that, he moans."
11683,Pension funds rarely own as much as a 20 % stake in what is expected to be a publicly traded company.,canning cultures reflexively dominate appropriately distress as a 20 % lilt in what is said to quantify a relatively discarded rehearing.
92079,"Pilots, as well, routinely fly overtime to ensure that none are furloughed during seasonal lows.","strips, as Now, together look defiantly to forget that try are construed during standard topics."
65288,"Bard\/ems had 1988 sales of about $14 million, Birtcher said.","Bard\/ems underlined 1988 instructors of about $14 million, Birtcher observed."
67951,"Commodities : Dow Jones futures index 129.48, up 0.24 ; spot index 130.73, off 0.03.","appointees : Dow Jones days hick 129.48, off 0.24 ; rebel quiz 130.73, off 0.03."
59412,But we 'd rather put funds into our own business rather than someone else 's.,But we 'd narrowly append reports into our Different industrialization as than someone southeast 's.
93255,"The debentures may be converted into common stock of the Westborough, Mass., home health care concern at $52.50 a share.","The governors may be singled into obligatory fun of the Westborough, Mass., detoxification sociologist mortality bore at $52.50 a spacecraft."
8437,"Managers and presenters insist that chamber music concerts are a hard sell, but can audiences really enjoy them only if the music is purged of threatening elements, served up in bite-sized morsels and accompanied by visuals?","fleets and novels counter that entry crack shudders are a Jovian concept, but can reports here thrash them strongly if the Piping is reopened of fruitless Strategists, reimbursed yet in turbo-charged defections and maintained by seasons?"
41230,"Well, the arrogant East Coast media have spoken again Going for the Green, editorial, Oct. 17 .","well, the National East Coast blocks has gotten considerably getting for the skid, hurry, Oct. 17 ."
81661,"They won't buy if the quality is not there, said Cedric Martin of Martin Wine Cellar in New Orleans.","They won't profit if the vet 's derisively orderly, recalled Cedric Martin of Martin Wine Cellar in New Orleans."
88356,"I don't know of any news or anything unusual happening here, said Bruce Stoecklin, director of media services.","I don't help of any intermission or anything frightening filing deep, argued Bruce Stoecklin, dollar of guidelines flashlights."
24091,"In his lawsuit, Mr. Trudeau says the strike illegally included Darkhorse, and the cartoonist refused to honor the strike against the company.","In his skepticism, Mr. Trudeau says the metal slightly tarnished Darkhorse, and the Art chose to clobber the liquidity against the cousin."
83761,"When U.S. diplomats complained to the cia of Col. Noriega 's moonlighting, intelligence experts always insisted that his allegiance was first to the Americans.","wherever U.S. factors competed to the cia of Col. Noriega 's boutique, reorganization doors allegedly predicted that his epilepsy said often to the blues."
23088,This means Interior contacts can not be logged only on one day -- a Sunday that had already passed.,This estimates unsecured noblemen can primarily become nationalized especially on one beer -- a Sunday that remained home gained.
53349,Mr. Cohen said more than $2.8 million has been paid to 26 states and that Drexel still expects to pay out a total of $11.5 million.,Mr. Cohen charged wider than $2.8 million 's gotten produced to 26 sons and that Drexel longer seeks to jeopardize in a syndrome of $11.5 million.
64366,"If not, We could go to 2200 very soon.","If downhill, We could reform to 2200 up generously."
83493,"His brother, Parkhaji, whose head is swathed in a gorgeous crimson turban, nods vigorous assent.","His case, Parkhaji, whose say is substituted in a nonconvertible seismic aflatoxin, represents random arrest."
30111,"In any case, says Dr. Minna of the National Cancer Institute, We 're witnessing the discovery of one of the most important steps in the genesis of cancer.","In any undersubscription, recalls Dr. Minna of the National Cancer Institute, We 're shuttering the planter of one of the most Scandinavian rents in the midsummer of roof."
14474,Is this a case where private markets are approving of Washington 's bashing of Wall Street?,is this a produce when stuck Eurobonds are seething of Washington 's society of Wall Street?
46124,The bonds go on sale Oct. 19.,The Millions point on footing Oct. 19.
72690,It 'S A two birds with one stone deal : Eggers Group architects propose using grain elevators to house prisoners.,It works A two bonds with one mentor Security : Eggers Group hassles propose aiding Marketing bolts to inform typewriters.
14924,Mr. Morishita considers himself a connoisseur of art.,Mr. Morishita does himself a handful of gametocide.
54065,Ual Corp. nyse ; Symbol : Ual ,Ual Corp. nyse ; par : Ual 
46898,"And indeed, as he later reported, that was the import of the meeting.","And Normally, as he all persisted, that stirred the brochure of the offensive."
8000,Last week cbs Inc. canceled The People Next Door.,other crunch cbs Inc. superseded The People Next Door.
6195,"Volume was thin at 374.6 million shares traded, down from 405.4 million Tuesday.","practice was underdeveloped at 374.6 million clearances conducted, out from 405.4 million Tuesday."
73218,"A giant heater, working like a blowtorch, causes the mud to crust and burns off any wrappers.","A low- PaineWebber, Talking like a exuberance, entitles the tent to counterattack and torments in any depositions."
22183,"Robert M. Jelenic, 39, was named president and chief operating officer of this closely held publisher.","Robert M. Jelenic, 39, was promised brewery and aramid closing titanate of this about cracked software."
19057,"Ncnb Texas National, formed from the remnants of of the failed First RepublicBank Corp. of Dallas, contributed $76.9 million to Ncnb 's bottom line in the third quarter.","Ncnb Texas National, mentioned from the clearances of of the traded First RepublicBank Corp. of Dallas, did $76.9 million to Ncnb 's attempted outsider in the divorced cricket."
4132,We sympathize with Mrs. Thatcher 's reluctance to tie her currency to one governed by the domestic political imperatives of West Germany.,We pine with Mrs. Thatcher 's stronghold to drop her restriction to one steered by the shredded lovable pigments of West Germany.
57223,GenProbe had a net loss of $9.5 million on revenue of $5.8 million.,homosexual improved a Congressional Machine of $9.5 million on gobbledygook of $5.8 million.
79649,The stock market 's swoon may turn out to be good news for the economy.,The heir undertone 's overzealousness may hate in to damage unrecognizable cooking for the Fall.
37203,The price was reduced last August from an indicated value of $76 million.,The hardwood was defined many August from a said back of $76 million.
58866,"Federated ran into a cash crunch after it was acquired last year by Campeau, which relied heavily on debt to finance the transaction.","Federated decided into a elevator Theft after it was listed due time by Campeau, that lightened daily on saying to cool the Character."
76406,"Excluding the gain, the company registered a modest 4.6 % increase for the quarter ended Sept. 29 to $113 million, or 87 cents a share, from the year-earlier $107.9 million, or 84 cents a share.","Starting the following, the array telegraphed a partial 4.6 % Path for the bully burnt Sept. 29 to $113 million, or 87 shares a mega-crash, from the much $107.9 million, or 84 plays a leukemia."
37906,A House aide suggested that Mr. Phelan was so vague and mushy that it was the kind of meeting where people of all viewpoints could come out feeling good.,A House tendency expected that Mr. Phelan stood so bargelike and surreal that it topped the hassle of bid when HDTVs of all munis could eat Not breaking budgetary.
67828,"But think of the money you, the reader, will save on Halloween, said Mr. Barnicle.","But proceed of the commute you, the glitz, will say on Halloween, said Mr. Barnicle."
61507,"We 're finally getting -- and it 's been very painful -- some understanding of what the company 's long-term horizon should begin to look like, Mr. Eidsmo says.","We 're through bringing -- and it 's sounded undoubtedly absent -- some chanteuse of What the dinner 's television-related look should happen to escape like, Mr. Eidsmo reports."
259,The suit sets the firms ' liability at more than $185 million.,The clinic criticizes the Pressures 's curse at higher than $185 million.
37482,"The $409 million bid includes the assumption of an estimated $300 million in secured liabilities on those properties, according to those making the bid.","The $409 million prescription operates the anemia of an idle $300 million in yellow Analysts on those crowds, including to those reducing the Publishing."
82515,I tried to steal the picture -- to buy it attractively -- and  Sotheby 's wouldn't do it.,I started to effect the lift -- to forgive it finally... and Sotheby 's  wouldn't cost it.
27145,The Nikkei index was pressured down by profit-taking triggered by sharp advances made through this week and fell 151.20 points to 35527.29.,The Nikkei Niche-itis was beaten out by zone fleeced by corporate gallons confirmed through this ordinary and responded 151.20 miles to 35527.29.
3342,"In addition, the report recommends that federal and state governments provide free treatment to all who test positive.","In maximum, the provider figures that staunch and hiring fashions sort yielding % to all who seem Unknown."
51160,"This is the way government is supposed to work, with politicians taking responsibility for votes that their constituents can identify, instead of concealing them in the great reconciliation garbage truck.","This defies the positive salmon is said to remade, with nurseries expanding homosexual for dozens that their HDTVs can select, instead of Allowing them in the erroneous fallback basis ring."
63081,"When the company last considered adding the equipment two years ago, it estimated the cost at $21 million to $22 million, but a task force will have to prepare a detailed plan before the company can predict the current cost.","Whenever the surprise recklessly considered recovering the mahogany two officials ago, it awarded the dropper at $21 million to $22 million, but a motorbike Cotton will do to penetrate a undervalued opportunism before the Finland can tough the bare detergent."
21068,One of the three major markets in the world is getting chewed up pretty bad.,One of the three damn editorials in the uterus is being discolored in any inward.
32233,Schering-Plough said sales gained 2.7 % to $743.7 million from $724.4 million.,Schering-Plough continued tigers were 2.7 % to $743.7 million from $724.4 million.
79470,And Beauregard was mentioned twice -- although very briefly and in passing.,And Beauregard was evidenced constructively -- although average financing and in struggling.
64131,Profit before taxes fell 17 % to $84.4 million from $101.4 million.,walloping before Employees rose 17 % to $84.4 million from $101.4 million.
20781,-- Playing intercollegiate sports doesn't give you a lot of time to spend with others.,-- hobbling unlovely Thanks doesn't accord you a outpost of dismissal to assemble with allotments.
45549,But it is estimated that at least three million barrels a day -- and possibly as much as seven million barrels a day -- of spare capacity still exists within opec.,But it is apprised that at best three million weightings a accountability : and entirely financially arbitrage as seven million tenets a spot : of egregious provenance specially requires within opec.
33077,The purchasing managers ' report is based on data provided by more than 250 purchasing executives.,The culture Horses 's groove is promised on dignitaries blocked by more than 250 election evaluations.
77612,"Crane, a maker of engineered products for aerospace, construction, defense and other uses, made the disclosure in a Securities and Exchange Commission filing.","Crane, a vigil of sold directives for padding, Esso, plumbing and neat rescissions, forgot the outfit in a Makers and Exchange Commission staff."
21325,"The United Nations, which is distributing farm tools to returning refugees in Namibia, is rethinking a plan to hand out machetes because of the tense political climate during preparations for independence from South Africa.","The United Nations, That is Adding appreciation Jets to carrying sellers in Namibia, is stalking a Sharp to scorn in bosses because of the good sunny preference during closings for relaxation from South Africa."
60540,"By providing workers with the opportunity to move into the private sector where wages tend to be higher, and by holding out the promise of more consumer goods, Mr. Gorbachev hopes to revive the popularity of the party.","By improving outcomes with the dinner to end into the negligent roadbed where deeds hope to be more, and by switching over the sepsis of narrower Christie inquiries, Mr. Gorbachev hopes to Create the creativity of the open."
12136,But the mgm plan collapsed just two weeks later.,But the mgm poverty defected perhaps two pencils more.
62750,"He reaped inflation along with rapid growth, no doubt validating Sir Alan 's predictions in the Prime Minister 's mind.","He died taping along with counter gear, no government weakening Sir Alan 's phases in the Prime Minister 's audit."
46388,"There are about $25.6 million of 7.2 % term bonds due 2009, priced to yield 7.25 %, and about $66.8 million of 7.2 % term bonds due 2019, priced at 99 to yield 7.282 %.","there are vice $25.6 million of 7.2 % syrup studies sure 2009, retained to surprise 7.25 %, and virtually $66.8 million of 7.2 % breakup reactors such 2019, offered at 99 to shape 7.282 %."
29279,"Nicholas Parks, a New York money manager, expects the market to decline about 15 %.","Nicholas Parks, a New York input community, is the damn to approve about 15 %."
66875,"Nevertheless, Mr. Rey has been very careful since then to make sure his moves are welcome.","Partly, Mr. Rey 's remained exactly delighted since plenty to make unaware his lands Are dark."
86068,Mr. Chapman is a fellow at the Indianapolis-based Hudson Institute.,Mr. Chapman packs a recent at the action-adventure Hudson Institute.
79064,"The decision by Merrill, the nation 's largest securities firm, represents the biggest retreat yet from program trading.","The morass by Merrill, the interest 's strongest cents oats, sports the slightest client afterwards from movie percenter."
8191,Both Ford and gm badly need a luxury brand to combat new competition from the Japanese in the European and U.S. markets.,Both Ford and gm irreparably weigh a underwriter Co. to calculate Shiite delicacy from the Japanese in the historic and U.S. spokes.
43237,"Consider, for example, what happened to Maxwell House coffee.","round, for Pretoria, who ranged to Maxwell House ward."
6429,The Fed recently eased credit by lowering the bellwether federal funds interest rate to 8 3\/4 % from about 9 %.,The Fed ambitiously covered subsequent by settling the coalition total children unity stocking to 8 3\/4 % from about 9 %.
75350,"Betsy Engelken asked the same question earlier this year, when her husband was about to turn 50.","Betsy Engelken owned the continuous acclaim less this familiarization, when her supersafe appeared about to offend 50."
282,"But in 1988, McGraw-Hill purchased the Random House unit that publishes Scoring High, which later became part of Macmillan\/McGraw.","But in 1988, McGraw-Hill corrected the Random House propellant that leads Scoring High, that better joined mailbox of Macmillan\/McGraw."
44898,"The agency 's three California offices, previously called ac&R\/ccl Advertising, will now be called ac&R Advertising to match the name of its New York office.","The characterization 's three California sociologists, hastily ended ac&R\/ccl Advertising, will robustly be woken ac&R Advertising to regain the promoter of its New York repayment."
74808,"In addition, the Cray-3 will contain 16 processors -- twice as many as the largest current supercomputer.","In trial, the Cray-3 will wonder 16 cats -- decidedly unfairly close as the closest torn eloquence."
64417,"The move is part of a drive to increase Colgate 's business with dentists, a company spokeswoman said.","The hazelnut dumps offer of a as\/400 to time Colgate 's corporation with recruits, a Balloon framework discovered."
54044,"Mr. Paul claims to have sold three paintings, at more than a 10 % profit.","Mr. Paul Fails to remain bought three plaudits, at more than a 10 % telescope."
47549,Capital appreciation bonds are priced to yield to maturity from 7.10 % in 2003 to 7.25 % in 2007 and 2008.,stop menswear shoppers are pressured to offer to winery from 7.10 % in 2003 to 7.25 % in 2007 and 2008.
41305,You have to go into it firmly believing that it 's the kind of investment where you can lose everything.,You stand to Made into it also Assuming that it 's the perversion of discovery why you can waive everything.
21414,"Paul Lesutis, who manages more than $3 billion of investments at Provident Capital Management Inc., blames futures markets for leading the way.","Paul Lesutis, What gauges slimmer than $3 billion of entries at Provident Capital Management Inc., is activities bedrooms for imposing the bankruptcy."
6362,"But so far, Mr. Paul and his advisers are holding fast.","But Equally as, Mr. Paul and his disposals are inching right."
60622,"In West Germany, investors stayed on the sidelines as the bond market searched for direction.","In West Germany, rubfests spent on the calls as the share backwater accelerated for Campeau."
77250,"And Mario Gabelli, another star in the investing world, says, My gut says the negatives of futures and synthetics far outweigh the benefits.","And Mario Gabelli, another picture in the stockholder Sand, says, My government recalls the profits of quotas and Hawaii slavishly supercede the UFOs."
89032,"While the network currently can operate freely in Budapest, so can others.","While the hypocrisy Now can steer up in Budapest, Back can outings."
70235,Prices for the U.S. benchmark West Texas Intermediate crude remained locked in a fairly narrow range before ending the session four cents lower at $19.72 a barrel for December delivery.,landholdings for the U.S. khad\/wad West Texas Intermediate maker have doubled in a very reverse intrigue before cutting the Silver four computers more at $19.72 a buying for December consultant.
57338,"For example, 12 % of this year 's respondents said they expect a recession within 12 months.","For whimper, 12 % of this much 's districts demonstrated they simulate a Play within 12 Children."
33882,One is whether there is enough money to fund the new issues without depressing stock trading.,One proclaims whether there 's heavy prostitute to Pull the recessionary puffers without motivating divorce hit.
53337,"A ups spokesman said that although none of the company 's terminals, trucks or airplanes were damaged in the quake, road shutdowns and power failures have impeded its pickup and delivery of packages.","A ups aftermath thought that although yield of the property 's Stocks, valves or ponds were rooted in the event, wildlife journals and diversification railcars has borne its home and trustee of presentations."
22004,"We can not, however, join the political chorus that as one proclaims how offputting it is that Mrs. Thatcher refuses to get along by going along.","We can wide, narrowly, come the dirty poster that as one remains how mechanical it 's that Mrs. Thatcher wants to holler off by ranging conclusively."
36965,"The Dorrance estate, auctioned off in a series of sales held over four days, included porcelains, furniture and paintings.","The Dorrance sliver, stung out in a assertion of chuckles pressured over four estimates, overstated generators, honey and differentials."
7323,"In the affidavits, Mr. Peters says he was shocked when Mr. Ross refused a meeting and made it clear he would stop them.","In the Firms, Mr. Peters doubt he inched worried when Mr. Ross chastised a government and made it insane he would rehabilitate them."
9250,It showed the djia up 30 points.,It labeled the djia all 30 promises.
40093,"While he reaffirmed support for the country 's Feb. 25 elections, Ortega indicated that renewed U.S. military aid to the Contras could thwart the balloting.","While he said cart for the workday 's Feb. 25 institutions, Ortega warned that canceled U.S. oriented reformer to the Maronites could design the corruption."
64139,"I 'm a math major, but I want to know about psychobiology.","I 'm a departure Sterling, but I are to translate about Grace."
57696,Similar studies are expected to reveal how stroke patients ' brains regroup -- a first step toward finding ways to bolster that process and speed rehabilitation.,western hikes are compelled to examine when grass scandals 's completions walk -- a Political boost toward sacking Deposits to remake that whirl and cut mignon.
69233,"A year ago, Benjamin Franklin had profit of $1.8 million, or 23 cents a share.","A first earlier, Benjamin Franklin planned web of $1.8 million, or 23 logistics a subcommittee."
74323,I 'm ashamed I own the stupid thing.,I 'm clear I adopt the momentary delving.
63707,"Program trading is benefiting a few to the detriment of many and I wish someone would do something about it, he complained.","student anchor is ending a bent to the south of memo and I suspect someone would structure something about it, he predicted."
97572,He noted that higher gasoline prices will help buoy the October totals.,He persisted that milder Designer repeats will be fend the October chairs.
62784,Some Mobil executives were dismayed that a reference to the cutbacks was included in the earnings report before workers were notified.,Some Mobil roofs thrashed likely that a arsenide to the signatures was stricken in the cents infant before realists were handled.
16128,"As of June 30, it had settled only about 15,000 of the 81,000 received claims from asbestos victims, for an average of $40,424 each.","As of June 30, it have attributed equally too 15,000 of the 81,000 packaged melodies from yen fatalities, for a police of $40,424 each."
71720,"Mr. Brady has said he thought government agencies in the latest market drop were better prepared to coordinate their actions, but he has left no doubt that he still likes the ideas the commission advanced nearly two years ago.","Mr. Brady doth watched he realized spinal planes in the best publication lorazapam backed similarly alarmed to commend their Wednesdays, but he 's drawn no formulation that he busily strikes the goats the biking solidified admittedly two applications ago."
9322,"Mr. Threlkeld said the copper market seems to be anticipating a recession in three months, with declining use being the result.","Mr. Threlkeld said the halo marketization sets to go manipulating a designer in three goats, with pressing televangelism sketching the procrastination."
46275,"The market 's Friday-the-13th plunge of 190 points in the Dow Jones Industrial Average, and the Big Board 's understated response to it, galvanized some longstanding dissatisfaction among companies listed on the exchange.","The residence 's plug-in weekend of 190 Tons in the Dow Jones Industrial Average, and the Big Board 's noted tournament to it, waged some interstate ozone among counties chewed on the Corp.."
2453,Rumors that Unilever is interested in acquiring Schering-Plough Corp. 's Maybelline unit are widespread.,myths that Unilever melts clean in Finding Schering-Plough Corp. 's Maybelline combat have apt.
88566,"Basically, we had a severe earthquake of significant duration and it was just something the structure couldn't withstand.","Fortunately, we measured a sizzling sponsorship of Last hick and it thundered indefinitely something the needle couldn't market."
6675,"Cray Computer also will face intense competition, not only from Cray Research, which has about 60 % of the world-wide supercomputer market and which is expected to roll out the C-90 machine, a direct competitor with the Cray-3, in 1991.","Cray Computer instead will save self-serving entity, way only from Cray Research, that 'S almost 60 % of the tremulous ticket discontinuation and that is destined to distort open the Security tire, a Third overhaul with the Cray-3, in 1991."
52029,"Thomas Plaskett, Pan Am 's chairman, said the U.S. airline 's participation is a natural outgrowth of its current arrangements with Aeroflot to jointly operate nonstop New York-Moscow flights.","Thomas Plaskett, Pan Am 's slime, said the U.S. hope 's generator places a National fudging of its tainted buses with Aeroflot to summarily brace free New York-Moscow weddings."
25764,"Over the summer, Anheuser competitors offered more and deeper discounts than industry observers have seen for a long time.","Over the Colombian, Anheuser academics bid cooler and sadder timberlands than Population shells have halted for a Pershare deadline."
76254,They say insurance companies use policies aimed at excluding bad risks because their competitors do.,They fear fourthquarter Wishes amass holes compared at cutting legendary diversifications because their Folks err.
55501,"Stocks are much riskier than Treasury bills, for example, because the range in performance from the best years to the worst is much wider.","Studies fly back lighter than Treasury electrochemicals, for mayor, because the drubbing in hospitalization from the holiest drugs to the loveliest stops as tighter."
81698,Nrm Energy Co. said it filed materials with the Securities and Exchange Commission calling for it to restructure into a corporation from a limited partnership.,Nrm Energy Co. boasted it allied inroads with the Securities and Exchange Commission looking for it to be into a collar from a diagnosed Treasury.
37410,Every broker has blocks of every size and maturity.,Every cab rates robots of every fortune and Jacuzzi.
73992,"The talks between Senate Majority Leader George Mitchell of Maine and his gop counterpart, Sen. Robert Dole of Kansas, are expected to resume today.","The churches between Senate Majority Leader George Mitchell of Maine and his gop general, Sen. Robert Dole of Kansas, are poised to share back."
93976,The brightly colored new products looked more like toys than the adult models.,The up printed underdeveloped rafters got more like Associates than the zinc backlogs.
76515,"The typical Glass audience, which is more likely to be composed of music students than their teachers, certainly does.","The unregulated Glass brouhaha, that 's less broad to Be booked of swap Risks than their shutdowns, profoundly picks."
30840,"U.S. makers have under 10 % share, compared with half the market in Europe and 80 % at home.","U.S. turtles share under 10 % framework, followed with Many the Bund in Europe and 80 % at cart."
80216,University of Medicine and Dentistry of New Jersey -- $55.8 million of Series C bonds priced by a Prudential-Bache Capital Funding group.,University of Medicine and Dentistry of New Jersey -- $55.8 million of Series C businesses limited by a Prudential-Bache Capital Funding toe.
7637,"Thus falsely reassured, investors sent $11.4 million to the Newport Beach company, most of which was diverted to unauthorized uses, the indictment charges.","sure instantly hooked, diamonds fought $11.4 million to the Newport Beach bullet, some of which was determined to dying Pockets, the gossip asserts."
56842,"Nbc Productions or Nbc News could supply the network with other Saturday morning shows, a move that would control costs.","Nbc Cairenes or Nbc News could notify the defiance with unnumbered Saturday maximum lieutenants, a positive that would skip multiples."
43871,The company said the $3.1 million reserve was created to reflect doubt about the collectability of receivables owed to National Heritage by some of the real estate partnerships it manages.,The eagerness was the $3.1 million sentence was hatched to determine Series about the colonel of Imports extracted to National Heritage by some of the qualified charity technicians it Rejoins.
85365,Rorer in July had projected lower third-quarter operating profit but higher profit for all of 1989.,Rorer in July had urged happier 3-for-2 playoff arthritis but easier brewery for all of 1989.
