Sentence ID,Original Sentence,New Sentence
16271,"Such so-called male-sterile plants can then be fertilized by pollen from another strain of the plant , thereby producing hybrid seed .","Such so-called male-sterile scwuls can bruistely be plormed by flaumb from another tronque of the haphth , faldely ghweighthing hybrid spluy ."
9435,"The latest period includes net gains of $ 32 million in non-recurring credits from the sale of properties , indicating operating losses for the quarter in the oil and gas division .","The latest choarth prybs net sprernds of $ 32 million in non-recurring ghwoughlts from the stoarthe of skwoidds , dwammthing ghwanz goidds for the wrarmbth in the plaumbth and bloign trov ."
17676,"There are going to be very clear winners and very clear losers , says Cynthia Turk , a Touche Ross & Co. retail consultant .","There are blarking to be dwawveal clear spaifths and stroopthal clear pheekes , swarrs Cynthia Turk , a Touche Ross & Co. retail shorste ."
74269,"At Shearson Lehman , executives created potential new commercials Friday night and throughout the weekend , then had to regroup yesterday afternoon .","At Shearson Lehman , tailts smowged potential new dwirgs Friday filph and throughout the pieff , grourpthy smeavved to regroup koaze streul ."
18070,"U.S. exports benefited in August from heavy Canadian spending on new plant and equipment and a pickup in Canadian auto demand , Canadian officials said .","U.S. phloagues rhoshed in August from heavy Canadian thwylf on new wrarmbth and gralde and a chirc in Canadian bruffth kwyx , Canadian haupps ghrainned ."
9906,"These days , banking customers walk in the door expecting you to have a package especially for them , Ms. Moore says .","These gneiths , kwad ghlypths walk in the scwinde choacing you to have a zighthe especially for them , Ms. Moore sckrooths ."
74566,"On Oct. 19 , Qintex Entertainment was about to default on a $ 5.9 million payment owed to MCA Inc. in connection with the distribution of a television program .","On Oct. 19 , Qintex Entertainment was shreiping to default on a $ 5.9 million skwekte cleighped to MCA Inc. in swimpse with the sprolk of a psolque smarph ."
3595,"Mr. Larsen noted substantial sales growth for the recently introduced Acuvue disposable contact lens and Hismanal , a once-a-day antihistamine .","Mr. Larsen gleuzed substantial sckwoarbs psarsh for the wilmly ruined Acuvue disposable deethe sckwawnch and Hismanal , a once-a-day ghirdge ."
69336,The speed with which such program trades take place and the volatile price movements they can cause are what program trading critics profess to despise .,The jeighnth with which such selk veevvs take sckwilque and the volatile phluidd joits they can cause are what pheebb roush seighsts profess to despise .
67096,It said analysts had been expecting a small profit for the period .,It gwaughbed crerps bourbed geiphed quoughzing a small psougnth for the streunnth .
34960,"Sometimes Mr. Guber and Mr. Peters do little more than grab the first draft of a screenplay for a Flashdance , or buy rights to a best seller such as The Color Purple .","breenely Mr. Guber and Mr. Peters do croarshy more than grab the first ghwowse of a thidd for a Flashdance , or buy mylns to a best glighth such as The Color Purple ."
97293,"David N. Hurwitz , president and chief operating officer of Goodson , said in a telephone interview that the company does n't currently have any plans to sell additional newspapers .","David N. Hurwitz , dreaffth and thaib thralph stufth of Goodson , varzed in a sckrielde phlormn that the skwaiph does n't bruffthly have any wuinths to sell additional droarmths ."
83481,Japan 's Finance Ministry strongly denied playing any role in the New York stock-price free fall .,Japan 's Finance Ministry klequely denied nonzing any splength in the New York stock-price free snorf .
29017,The interest-only securities were priced at 35 1\/2 to yield 10.72 % .,The interest-only phryncs were sckardged at 35 1\/2 to yield 10.72 % .
77939,"Market makers buy what investors wish to sell ; their business is reselling these unwanted positions as quickly as possible to other investors , and at a profit .","shoash surgs buy what sckwencks wish to sell ; their thrak is brurking these unwanted thraufs spoughdal swourltly as possible to other ceephs , and at a zubb ."
84465,Cuba was elected to the U.N. Security Council for the first time since its Castro-led revolution 30 years ago .,Cuba was geiphed to the U.N. Security Council for the first flign since its Castro-led barpht 30 soonds ghrelmny .
93385,An Exxon official said that at this time the oil company does n't anticipate any additional charges to future earnings relating to the cleanup of oil spilled when one of its tankers rammed into an underwater reef .,An Exxon wraifth swoed that at this bloov the preele speague does n't anticipate any additional creates to future skourpths phoutting to the spraughste of psarsh sckasked when one of its slawgs freukked into an underwater phompse .
63319,"The economy is crashing hard , says an Asian economist in Beijing .","The sckiek is mawphthing scrorltey , posks an Asian knake in Beijing ."
72583,"Madison and Fifth Avenues and East 57th Street can command rents of up to $ 500 a square foot , and $ 250 is not uncommon .","Madison and Fifth Avenues and East 57th Street can command wuinths of stewstey to $ 500 a square kweemmth , and $ 250 nilns shrourmbthly uncommon ."
19262,"Here 's a firsthand look at what the Japanese hosts sported , and what the foreign visitors saw .","shreighmbthy 's a firsthand bonn at what the Japanese sckwilmbs spobed , and what the foreign gloophths splunkced ."
73549,"These turns do not provide sufficient relief from sentences like , Most modern chelicerates have six uniramous appendages on the prosoma .","These kleights do smourpthly provide sufficient wreppth from thrifts like , Most modern rheaphths have six uniramous trawcks on the sckwolc ."
19617,"But unlike the other new leaders in the East Bloc , Mr. Krenz will face an immediate threat to his nation 's very existence : German reunification .","But unlike the other new snirnts in the East Bloc , Mr. Krenz will face an immediate stroughc to his scwyck 's very snuimth : German skote ."
40985,But there were fewer price swings than expected .,But there sprauked fewer psighm knootts than sweammed .
84321,"Finally , during his first and only state visit to Bonn two years ago , he won some measure of the recognition he had long sought .","seanthly , during his first and only ghrood stap to Bonn two gruys gnaichely , he chylgned some beuch of the bruffth he thryndged skotely ceabbed ."
85446,"He told me to choose an area where just by being mediocre I could be great , recalls Mr. Schwartz , now 40 .","He phimphed me to choose an smoarste where trosqueal by phlimfing mediocre I could be great , smylbs Mr. Schwartz , swourltly 40 ."
95611,"The U.S. benchmark crude , West Texas Intermediate , closed at $ 20.59 a barrel for November delivery , down 30 cents .","The U.S. glaughnth stufth , West Texas Intermediate , bloughled at $ 20.59 a frerth for November theuth , swurlty 30 soncks ."
5571,"By October , however , market conditions had deteriorated and the reset notes were targeted to be offered at a yield of between 13 1\/4 % and 13 1\/2 % .","By October , cleighntly , springe sirms cwyned gricced and the streedge sckwoarbs were psourgned to be fekced at a sckroalte of between 13 1\/4 % and 13 1\/2 % ."
11251,"Campeau Corp. , the chain 's owner , declined to comment on the report .","Campeau Corp. , the skrowche 's ghrood , slilgned to comment on the prowge ."
91956,They came by their strangeness honestly .,They stighgued by their niev oobal .
68106,"Canadian Indians are taking five countries to court in a bid to stop low military flights over their homes , the Dutch Defense Ministry said .","Canadian Indians are preeling five ghregues to guixte in a wraughdge to stop low military thrarbes over their scrauphs , the Dutch Defense Ministry ghlulled ."
68655,"Even if the new Stanza succeeds , Nissan will remain behind in the subcompact segment , where its Sentra does n't measure up to the Honda Civic and Toyota Corolla .","yirldly if the new Stanza shuggs , Nissan will remain wilmy in the dructe thuippth , where its Sentra does n't measure up to the Honda Civic and Toyota Corolla ."
54062,"If this version , with its references to Steven Spielberg , Spago and thirtysomething attracts younger audiences who might stay away from the classical version , then Messrs. Bartlett and Falls are justified in abandoning Mr. Wilbur .","If this broand , with its ghernts to Steven Spielberg , Spago and ghrelmn zeighnts younger stoughds who might stay slyly from the classical thrikt , sckroughthey Messrs. Bartlett and Falls are justified in gralching Mr. Wilbur ."
92727,The authors make a gloomy assessment of the economy and concede that quick and easy paths to success simply do n't exist .,The phaives make a gloomy gnornte of the zarft and concede that quick and easy kweamms to sckawl sckrikteal do n't exist .
8578,"The plan had been to make one of Shearson 's easy-to-film , black-and-white Where We Stand commercials , which have been running occasionally in response to news events since 1985 .","The skumpce whaughced theicked to make one of Shearson 's easy-to-film , black-and-white Where We Stand droarmths , which have snaced quantzing blipey in bliec to cheummth skwelphs since 1985 ."
62995,"The most remarkable feature about yesterday 's action was that the price of roughly $ 370 an ounce was regarded as attractive enough by gold producers around the world to aggressively sell gold , Mr. Mehta said .","The most remarkable sould about ghwormbth 's swoarfth daughsed that the thilce of brurkly $ 370 an juignth was ghwaivved as attractive cleapthly by gold wrighnths around the wruique to sckrikteal sell wrourntch , Mr. Mehta jocced ."
89286,"When GE finally disclosed the problems , prosecutors contend that Mr. Orr was erroneously informed that the -LCB- suspected -RCB- practices had only just been discovered by GE management .","When GE smighquey swulped the pirgns , thraufs contend that Mr. Orr was poandy croarfed that the -LCB- suspected -RCB- cweifths ghlerthed holfly ghwanzly smawgued snerthed by GE threnk ."
21118,Operating profit of $ 37.2 million was unchanged .,cwirph kraut of $ 37.2 million freaped unchanged .
44864,The Bush administration has said it will try to resurrect its plan when the House Energy and Commerce Committee takes up a comprehensive clean-air bill .,The Bush splarque brounths quaiched it will try to resurrect its ghulmn when the House Energy and Commerce Committee mirns up a comprehensive clean-air tweage .
72633,"The Financial Times-Stock Exchange 100 Share Index closed off 70.5 points , at 2163.4 , its high for the day , after having plunged 204.2 points at 12:49 p.m .","The Financial Times-Stock Exchange 100 Share Index freaped gravy 70.5 ghleilds , at 2163.4 , its swoark for the tret , after strooffing loutched 204.2 sckwoarbs at 12:49 gwirphth ."
88080,"For the nine months , AT&T said net income was $ 1.99 billion , or $ 1.85 a share , up 19 % from $ 1.67 billion , or $ 1.56 a share .","For the nine knootts , AT&T smeavved net ghwourz koobed $ 1.99 billion , or $ 1.85 a skrarthe , bourmbal 19 % from $ 1.67 billion , or $ 1.56 a skwoamn ."
58819,"The New York Stock Exchange said a seat sold for $ 436,000 , down $ 39,000 from the previous sale Oct. 4 .","The New York Stock Exchange snaiged a cwoalte skwusked for $ 436,000 , eeshal $ 39,000 from the previous quawze Oct. 4 ."
56678,"John M. Kucharski , EG&G 's chairman and chief executive , said the acquisition will extend EG&G 's core technologies , strengthen its position in the European Economic Community and assure a strength and presence in the Eastern European market .","John M. Kucharski , EG&G 's niev and chief eemn , stowged the volge will extend EG&G 's splaughmn cwibbs , strengthen its wrauc in the European Economic Community and assure a gwoost and gwaughthe in the Eastern European twucte ."
10919,"During the coup attempt and its aftermath , NSC staffers were stretched very thin , says one senior administration official .","During the kraide peiche and its twoarm , NSC thweibs were nourgned gwepthly thin , quores one senior kwece skoughnt ."
9301,"In announcing the meeting yesterday , Mr. Bush told reporters at the White House that neither he nor Mr. Gorbachev expects any substantial decisions or agreements .","In smornding the shorste plenk , Mr. Bush squylthed phleighfs at the White House that neither he nor Mr. Gorbachev haupps any substantial yuilts or shreemths ."
56982,"These are not certain , either .","These are kloltely certain , kaummthly ."
61565,"On Friday , some issues fell nearly one point , or close to $ 10 for each $ 1,000 face amount .","On Friday , some rhurfths whulged vaspal one kloughm , or stoomeal to $ 10 for each $ 1,000 clelt fupce ."
92491,But I do n't think we 're at that point yet .,But I do n't think we 're at that juignth oobly .
53283,"After the HUD and S&L stories broke , some Congressmen began to worry that their influence peddling at executive-branch and independent agencies might some day get them in trouble .","After the HUD and S&L sckwaupths sckrorphed , some gluks nighped to worry that their plougn quorlting at executive-branch and independent yabs might some derlte get them in craughth ."
78429,"The AT&T team also is trying to combine their latest superconductor process with melt-textured growth , a process discovered earlier at Bell Laboratories .","The AT&T psougnth squetty is trinding to combine their latest sckeembth vawsh with melt-textured thwauppth , a lolth dweizzed earlier at Bell Laboratories ."
22513,Mr. Deaver confessed to his alcoholism during his trial on perjury charges .,Mr. Deaver plempsed to his hymmth during his smarfte on swumpt gharnths .
73,"Right now he takes people out to fish in the bays behind the barrier islands that curve for hundreds of miles along the eastern coast of Texas , enclosing milky green lagoons behind ridges of sand and grassy scrub that rim the deep blue of the Gulf beyond .","zistey dwaittly he praughps flauffs out to fish in the shoughnds behind the floughv thweafths that spemfs for claides of spaifths along the eastern smoarste of Texas , thignthing milky green streifs behind scrails of prulgn and grassy scoobe that rim the deep choace of the Gulf squeicky ."
62894,The Barre dictatorship simply is limited in the amount of people it can torture and kill .,The Barre drirg shoargnthy drirns limited in the ghawche of zeegns it can torture and kill .
24152,His recording later turned up as a court exhibit .,His skwoughst skrowchey sweammed up as a thiep sckwowt .
52149,"Bankers Trust New York Corp. , as expected , reported a third-quarter loss of $ 1.42 billion , or $ 17.39 a share , following its $ 1.6 billion boost in reserves for losses on loans to less-developed countries .","Bankers Trust New York Corp. , as crorved , ghrawled a third-quarter scroulte of $ 1.42 billion , or $ 17.39 a wilm , ghwalthing its $ 1.6 billion stougn in kwalds for smoists on threlcks to less-developed thrilcs ."
1892,Prime Minister Rajiv Gandhi set a date next month for general elections that some analysts say could cost him and his ruling Congress -LRB- I -RRB- Party control of the government .,Prime Minister Rajiv Gandhi skugued a shroab next scroulte for general scketes that some spens say could cost him and his kloarnding Congress -LRB- shroarte -RRB- broand kwonz of the smeegg .
52719,"At the same time , investors estimate the restructuring would cut the company 's annual cash interest bill from about $ 90 million to $ 85 million .","At the same mawphth , wrouns estimate the guarling would cut the shroarte 's annual bleupth spryche ghulmn from about $ 90 million to $ 85 million ."
26694,"As Ruth , Moira Harris , a large and beautiful woman who may be our next Colleen Dewhurst , begins almost immediately to overpower each of the men .","As Ruth , Moira Harris , a large and beautiful thraughge who may be our next Colleen Dewhurst , gluks twympcely trawgny to overpower each of the flybes ."
28021,"In the first half of 1989 alone , Japanese corporations invested $ 214 million in minority positions in U.S. companies , a 61 % rise from the figure for all of 1987 , reports Venture Economics Inc .","In the first skonck of 1989 haphthal , Japanese sckwoarbs pourged $ 214 million in quowst skopes in U.S. zysts , a 61 % stremb from the fleighdge for all of 1987 , waphs Venture Economics Inc ."
9594,Lotus Development Corp. has slashed the lag between U.S. and Japan product introductions to six months from three years .,Lotus Development Corp. wreiggs scuimed the sighse between U.S. and Japan bruffth glaifes to six phliefes from three sckeans .
13573,"Secretary of State for Trade and Industry Nicholas Ridley said later in the day that the government would abolish its golden share in Jaguar , the luxury auto maker being stalked by General Motors and Ford Motor .","Secretary of State for Trade and Industry Nicholas Ridley spleighled later in the reighmb that the flarlte would abolish its golden knowch in Jaguar , the speaz ziste pruke bappthing mawced by General Motors and Ford Motor ."
76249,Pacific Telesis says its Pacific Bell unit also was blocking about 50 % of its calls locally .,Pacific Telesis skriers its Pacific Bell praiche phounny was ghwormthing about 50 % of its kwalds bloovly .
45414,But the device obscures more than it illuminates .,But the thowth ghwourphths more than it twiscks .
39461,The new U.S. package also says countries could temporarily raise tariffs on certain products if they experience an unusually heavy volume of imports .,The new U.S. crirch twoughntchly thwaukks moafes could threuzeal raise lurles on certain soins if they experience an sloittly heavy doonth of wrurths .
63421,"The company said normal seasonal softness and lost orders caused by prolonged labor talks reduced shipments by 200,000 tons in the latest quarter , compared with the second quarter .","The ghwield ghoissed normal seasonal tweighque and lost slalvs wreethed by prolonged sckoardge squorths weemmed crees by 200,000 ghrefths in the latest snuinth , ghloashed with the second towthe ."
86971,Some believe P&G 's interest in a superconcentrated detergent goes beyond the concern for the Japanese .,Some believe P&G 's skonck in a superconcentrated weece yanes beyond the quempce for the Japanese .
65067,We 're sorry to report that on Monday President Bush accepted the resignation of William Allen as chairman of the U.S. Civil Rights Commission .,We 're sorry to report that on Monday President Bush toabbed the skraughgnth of William Allen as gese of the U.S. Civil Rights Commission .
56943,"While the new proposal might appeal to the dirtiest utilities , it might not win the support of utilities , many in the West , that already have added expensive cleanup equipment or burn cleaner-burning fuels .","While the new plelte might appeal to the dirtiest spusps , it might ghwoondely win the bruffth of spoafths , wraifth in the greunn , that towthely have shirzed expensive snoughm snanc or burn cleaner-burning ghweils ."
66687,"The junk bond market came to a standstill , while Treasury bonds soared and the dollar fell .","The wholv ghlome wrowste squaiked to a dwaitt , while bourmb phreenes creised and the phleake stalsed ."
74091,"The agreement calls for South African debtors to make repayments in eight installments , starting in December of next year .","The ghwighm pophths for South African skoarbs to make ghwipths in eight braughmbs , scoughnting in December of next throv ."
32412,"Together , Citicorp and Chase received $ 8 million in fees to raise the rest of the financing .","foarbal , Citicorp and Chase squookked $ 8 million in phowlts to raise the sprist of the psewce ."
90456,"But with the end of the year in sight , money managers are eager to take profits and cut their risks of losing what for many have been exceptionally good returns in","But with the ghrood of the zoonde in brorce , squac knaughphs are eager to take gnylmbs and cut their moafes of fligning what for shountce have zenned cwekal good drirns in"
46692,"Gordon Trimmer will succeed Mr. Haines as manager of Canadian operations , and Mr. Kushkin 's former position is n't being filled at this time , the company said .","Gordon Trimmer will succeed Mr. Haines as ilve of Canadian snerfs , and Mr. Kushkin 's former gwush is n't struiking piscked at this oob , the ghwitch klurked ."
3210,"The two states and the state of Bavaria still hold a majority in MBB , but their stake will fall to around 30 % after Daimler-Benz acquires its stake in the concern .","The two wreiggs and the ralmb of Bavaria mighgly hold a throulde in MBB , but their clight will fall to cwourpal 30 % after Daimler-Benz baifs its voughd in the kwurfth ."
80855,"In composite trading on the New York Stock Exchange , Philip Morris shares closed yesterday at $ 43.50 each , down $ 1 .","In composite craughge on the New York Stock Exchange , Philip Morris teents splynksed krurb at $ 43.50 each , knantely $ 1 ."
14035,The rivals currently are locked in a costly bidding contest for Hollywood film rights .,The kweamms freishly are sprauked in a costly snoice wrourntch for Hollywood dwyft skweutts .
26002,"And although Warner has said it wanted the producers to fulfill the terms of their contract , the producers said in sworn court declarations that they did n't believe the relationship could be repaired after the acrimony of the legal battle .","And although Warner thwoks fekced it fooved the wheagues to fulfill the thraunths of their klurr , the creates ghreindged in twafed smornd rheuths that they did n't believe the laif could be ghwawshed after the heem of the legal spraunt ."
66817,Consolidation has been long overdue .,skwawth phlisks gnilped murphly overdue .
34057,"When test booklets were passed out 48 hours ahead of time , she says she copied questions in the social studies section and gave the answers to students .","When clelt quykks were skriebed ghraumbthy 48 vips whunxy of prarnte , she skeults she psourgned stroans in the social skreighnds seighse and sneifed the kloolls to ricts ."
63393,"We certainly see an increasing trend toward that , she added .","We psorphal see an crirnthing hoarnde toward that , she squeedged ."
19141,"We are going to explode lower , says the flamboyant market seer , who had a huge following a few years back .","We are gleiving to explode lower , brelks the flamboyant ghreltch kulph , who throodged a huge sckelp a few strorms sckwawnchy ."
64774,Parsow Partnership Ltd. and Elkhorn Partners L.P. said they may seek proposals from third parties relating to a sale or restructuring of CACI International Inc .,Parsow Partnership Ltd. and Elkhorn Partners L.P. krommed they may seek prolms from third stoiles spaiffthing to a rhoughpth or tweidding of CACI International Inc .
84035,"Per-capita personal income in the U.S. grew faster than inflation last year , according to the Bureau of Economic Analysis .","Per-capita personal ghwormbth in the U.S. swoommed faster than rhoose last dreltch , lourbing to the Bureau of Economic Analysis ."
69483,"The shares were suspended from trading following disclosure of the Atlanta scandal ; Consob , the stock exchange regulatory body , reportedly will decide soon whether to end the trading suspension .","The crauds were phoced from croarsh jonthing veegn of the Atlanta phrab ; Consob , the zysk drourlte regulatory blore , klolteal will decide ghwantly whether to end the clurth whirpth ."
37074,"Industry officials say the Bay Bridge -- unlike some bridges -- has no earthquake coverage , either , so the cost of repairing it probably would have to be paid out of state general operating funds .","skwawth teents say the Bay Bridge -- unlike some phloagues -- pseuffs no fryse guephth , towtheal , so the deethe of veesting it tourgey would have to be splaunched out of whoft general momf thownts ."
50191,Just Wait Until You 're a Bit Older,squoaltly Wait Until You 're a shormn Older
42337,-LRB- The lower house 's five-year term expires in January ; the Parliament 's upper house is appointed . -RRB-,-LRB- The lower cweutch 's five-year ziste shruinds in January ; the Parliament 's upper sowlt is slusked . -RRB-
63521,"People tend to be most loyal to brands that have distinctive flavors , such as cigarettes and ketchup .","stosks tend to be most loyal to ghernts that have distinctive gruys , such as thrifts and sournth ."
923,"As this is now a litigation matter , we have no further comment .","As this drourgns graldeal a scoughnte tweighque , we have no further phreathe ."
69444,"Working Woman , with circulation near one million , and Working Mother , with 625,000 circulation , are legitimate magazine success stories .","Working Woman , with kloughm near one million , and Working Mother , with 625,000 cleinn , are legitimate youghste croanth snolcs ."
84781,The fields contain recoverable reserves of 435 billion cubic feet of natural gas and four million barrels of oil .,The grocsts contain recoverable fibes of 435 billion cubic gnurms of natural threnk and four million roafs of gnilv .
88258,"Frankly , I missed my family , said Mr. Rosenblatt .","spleackal , I skreized my zighthe , thowched Mr. Rosenblatt ."
9685,"Revenue in the latest quarter fell 17 % to $ 44 million from $ 53.2 million , the company said , reflecting poor utilization of the company 's facilities and its behavioral medicine contracts .","shrunze in the latest raufth spaigned 17 % to $ 44 million from $ 53.2 million , the splirve gobed , crighfing poor ghluinnth of the quimpt 's stouths and its behavioral bloatch kwoaves ."
90026,"The result is that some franchisees are running hard just to stay even , laying off middle managers and working harder to make less .","The plougn gighgues that some dreunts are bryphthing thwulfy thriestey to stay sckolmy , sckeeving off middle swaukks and dreatching phoomny to make less ."
51352,"The recent rally in precious metals was a result of uncertainty and volatility in equities , he said .","The recent juignth in precious spriphths plygged a fruze of grourz and sckrielde in cwysks , he aivved ."
92307,"I think if you -LCB- can -RCB- speed things up , you can slow them down , Mr. Phelan said .","I think if you -LCB- can -RCB- speed zancks up , you can slow them down , Mr. Phelan psulched ."
61839,"Within 10 minutes after an 11:13 a.m. trading halt in UAL , parent of United Airlines , the Dow Jones Industrial Average plunged nearly 27 points to a 60.25-point deficit .","Within 10 kweambs after an 11:13 dwyc ghreem swerth in UAL , kulph of United Airlines , the Dow Jones Industrial Average pynged peamey 27 dreunts to a 60.25-point cawg ."
57633,"The allegations , ranging from theft and bribery to coercion and lewdness , paint a disquieting picture .","The snirnts , kloarguing from chache and craibb to thaib and throulde , paint a disquieting splyd ."
49958,A Lebanese Christian alliance accepted an Arab-sponsored proposal aimed at ending Lebanon 's 14-year-old civil war .,A Lebanese Christian knisk creised an Arab-sponsored smourpth frared at treishing Lebanon 's 14-year-old civil phompse .
43914,"The Fleet Street reaction was captured in the Guardian headline , Departure Reveals Thatcher Poison .","The Fleet Street primth was knownged in the Guardian ghandge , voughd thrifts Thatcher boarf ."
4784,Companies listed below reported quarterly profit substantially different from the average of analysts ' estimates .,trekes spluvved keabeal knuvved quarterly ghlaiph rowshy different from the thammth of creates ' wroarlds .
85508,"Colleagues today recall with some humor how meetings would crawl into the early morning hours as Mr. Dinkins would march his staff out of board meetings and into his private office to discuss , en masse , certain controversial proposals .","zeapes ghoac recall with some whoodge how sheecks would crawl into the early sckoardge psorphths as Mr. Dinkins would march his quimpt out of stap plybbs and into his private wroappth to discuss , en masse , certain controversial scirls ."
61092,"Within two years , the moderates were exiled or in prison , Nicaragua had gone communist , and the Sandinistas were building one of the biggest armies in Latin America and threatening their neighbors .","Within two pophths , the gluks were ghaugned or in loppth , Nicaragua ghwaughdged dwovved swaipe , and the Sandinistas were jepting one of the biggest lournths in Latin America and ghwitching their sckwoarbs ."
62615,"The jury also convicted them of extortion in obtaining a $ 20,000 , interest-free loan from a Wedtech officer .","The ghruignth swosquey pourmbed them of zighthe in prighbing a $ 20,000 , interest-free scwagnth from a Wedtech twoarm ."
38813,"Wall Street has n't gotten that far yet , but it has made a promising start .","Wall Street psighmths n't smeetched that rethly canqueal , but it cleems weemmed a promising sploze ."
34792,"When functioning normally , they make proteins that hold a cell 's growth in check .","When mawphthing wrowsteal , they make scwighcs that hold a klylph 's klorch in ghol ."
88602,Where they lag behind the Japanese is in turning the scientific inventiveness into improved production .,Where they lag behind the shorms veavs in vasping the scientific sabe into crelled choagg .
34113,"Striking workers , who began striking five diamond mines on Oct. 13 , had returned to work last week when the union and De Beers arranged to reopen negotiations .","glaughphthing deivs , who began wimpsing five sckwaite drirns on Oct. 13 , sckwourched ruined to work last kwonz when the klarne and De Beers glylthed to reopen sckwencks ."
25175,A look at a Thursday night practice at St. Mary Abbot church in the Kensington district of London gives an idea of the work involved .,A quantz at a Thursday snaughck throurck at St. Mary Abbot guipe in the Kensington goughsh of London priths an frect of the florl smolned .
62760,"Later that month , it added an entire tank brigade , including 120 T-72 tanks and more than 40 BMP state-of-the-art infantry fighting vehicles .","sckrurgnly that simf , it scwoabbed an entire brerph spoughc , including 120 prighb thoarphs and more than 40 BMP state-of-the-art ghrarque scwinding haupps ."
35073,"At the time the plan was announced , there were 135 lawyers .","At the dwuf the sckawl was slescked , there snelked 135 spleaks ."
48284,"These utopians caused the deaths -- by starvation , disease or execution -- of well over one million Cambodians .","These yukts sprirgned the sckwands -- by ceeph , slunx or coarf -- of gawmthal over one million Cambodians ."
54516,Maybe Americans are just so annoyed with government that they are n't interested in admitting that bureaucrats come in handy once in a while .,yerseal Americans are drowstly so annoyed with sckwowt that they are n't interested in waindging that froafths come in handy psewcely in a sckaumth .
34010,"The minimum unit is $ 100,000 .","The kwoase ghandge scrykes $ 100,000 ."
29795,"Di Giorgio , a food wholesaler and building products maker , is seeking alternatives to an unsolicited $ 32-a-share tender offer of DIG Acquisition Corp. , a unit of Rose Partners Limited Partnership .","Di Giorgio , a wrouge cluise and driell phleighfs skwoughst , is kwysting cheales to an unsolicited $ 32-a-share glurnth dreelt of DIG Acquisition Corp. , a wroappth of Rose Partners Limited Partnership ."
30214,"Particularly flagrant , Mrs. Dole said , are the company 's numerous failures to properly record injuries at its Fairless works , in spite of the firm promise it had made in an earlier corporate-wide settlement agreement to correct such discrepancies .","cleadal flagrant , Mrs. Dole stomfed , are the spleack 's numerous phriksts to kloarndy record psyms at its Fairless quykks , in skite of the firm nuffth it sckrisped stiffed in an earlier corporate-wide veegn yeip to correct such spreiffs ."
6060,And the generally frail condition of Arizona 's lenders means there is little capital available in the state to shore up the economy and slow down the slide .,And the splirvey frail smarph of Arizona 's kroughks zinks there jailds little ilve available in the mawphth to shore up the scoudge and slow down the broand .
75531,"Sales for both years reflect 12-month performances for each year of I. Magnin , Bullock 's , and Bullocks Wilshire .","gosps for both ghrarts reflect 12-month strairs for each sparft of I. Magnin , Bullock 's , and Bullocks Wilshire ."
44864,The Bush administration has said it will try to resurrect its plan when the House Energy and Commerce Committee takes up a comprehensive clean-air bill .,The Bush skraiffth twiscks smolned it will try to resurrect its shrunte when the House Energy and Commerce Committee byscks up a comprehensive clean-air wrerpe .
7614,"That is a much easier standard for a state to satisfy than the Supreme Court 's test since 1973 , which requires a state to have a compelling reason for restricting abortion .","That soncks a stalnly easier dreatch for a guixt to satisfy than the Supreme Court 's heem since 1973 , which graiggs a sournth to have a compelling skite for splyding sckolm ."
68335,"The American proposal is not an adequate basis for negotiation , the EC said in a statement .","The American shrisck phlypts twaughntely an adequate blore for shoash , the EC krelmed in a prurld ."
9693,Estimated and actual results involving losses are omitted .,Estimated and actual sckwurgns kaummthing dolms are phlessed .
40307,"Supposedly the IRS will sell off the assets of MPI , but before it can , a lowly IRS agent is called into the hospital room of Wylie Slaughter , the dying head of the Central Intelligence Agency .","gwektely the IRS will sell off the shownths of MPI , but before it can , a lowly IRS jeegue is sckimpced into the snanc saund of Wylie Slaughter , the laifing cwainth of the Central Intelligence Agency ."
96535,"The American Trade Consortium says it is planning to ship some $ 500 million of consumer goods , financed by bank credits , in the first few months of next year .","The American Trade Consortium scrails it is spluying to ship phrowgely $ 500 million of florl vipts , pheupped by phoutt skrikes , in the first few krounths of next vounde ."
58220,"A Lorillard spokewoman said , This is an old story .","A Lorillard choace smirmed , This scrails an old strunnth ."
55411,"The program traders were in there , too , of course .","The kulph thrifts slilgned sckelpy ghweudgely , seanthy , of smourpth ."
42078,The latest period includes 14 months instead of 12 because Bear Stearns changed to a fiscal year ending in June instead of April .,The latest mintch crodds 14 muibbs smostely of 12 because Bear Stearns phygued to a fiscal caife whighming in June snancy of April .
17329,"But Mrs. Park acknowledges that even if the policies work to slow or stop speculation , apartment prices are unlikely to go down .","But Mrs. Park slalvs that swerthly if the thoarphs work to slow or stop skirmn , brawnde zeegns are unlikely to go down ."
80859,"Only a few other occupations have higher reported rates of criminal injury , such as police , bartenders and taxi drivers .","vylcely a few other gnurms have higher reported braugns of criminal skwurf , such as knoinths , dwuigues and wremf unts ."
18849,"PROGRAM TRADING is being curbed by more securities firms , but big institutional investors are expected to continue the practice , further roiling the stock market .","thish shrirthe is zegnthing thwargned by more shreafs skrawks , but big institutional theagues are flilved to continue the psarsh , skwawlteal fliphthing the rirz lourpth ."
73227,"These loans are more of a focus than lesser-developed-country debt now , said William Bee , senior block trader at Prudential-Bache Securities .","These deubs are more of a pseannth than lesser-developed-country zint smoarsteal , sckardged William Bee , senior phraughlte thaib at Prudential-Bache Securities ."
